open_time,open,high,low,close,volume
2025-03-31 00:53:02.491526,9.24,9.273655823907703,9.147617861943502,9.24,40814.71
2025-03-31 01:08:02.491526,9.13,9.192998589017014,9.05137910013489,9.13,73400.18
2025-03-31 01:23:02.491526,9.18,9.262371600421679,9.138745326726678,9.18,46332.96
2025-03-31 01:38:02.491526,9.03,9.0792983787454,8.97011336114117,9.03,58114.31
2025-03-31 01:53:02.491526,8.86,8.873683092348346,8.824004253596264,8.86,12183.08
2025-03-31 02:08:02.491526,8.93,8.971225339545175,8.856921976194814,8.93,28042.73
2025-03-31 02:23:02.491526,8.77,8.833669272834248,8.74049645158995,8.77,52812.95
2025-03-31 02:38:02.491526,8.86,8.924359879076041,8.781887173692645,8.86,50852.35
2025-03-31 02:53:02.491526,8.84,8.889086802095754,8.794225648516232,8.84,56385.1
2025-03-31 03:08:02.491526,8.82,8.902299764092623,8.766908552123628,8.82,13594.5
2025-03-31 03:23:02.491526,8.95,8.981664847981591,8.868255421168866,8.95,37997.99
2025-03-31 03:38:02.491526,8.91,8.964962656473578,8.82779587117501,8.91,41785.67
2025-03-31 03:53:02.491526,8.81,8.83081713297631,8.736154399383897,8.81,56559.95
2025-03-31 04:08:02.491526,8.87,8.954672578210383,8.795781513619037,8.87,65147.91
2025-03-31 04:23:02.491526,8.92,8.939714089670765,8.853527414061826,8.92,55802.45
2025-03-31 04:38:02.491526,9.04,9.078364584599031,8.967737224963809,9.04,38925.4
2025-03-31 04:53:02.491526,8.91,8.990830408321075,8.882999013523499,8.91,30822.12
2025-03-31 05:08:02.491526,8.99,9.058642352529537,8.95799563203372,8.99,76990.92
2025-03-31 05:23:02.491526,9.03,9.080102879242004,8.965778859703269,9.03,68708.23
2025-03-31 05:38:02.491526,8.94,9.02472905574465,8.90377470429666,8.94,70454.21
2025-03-31 05:53:02.491526,8.98,9.065890970530837,8.895652860648523,8.98,67201.88
2025-03-31 06:08:02.491526,9.03,9.042448716083484,9.015537303914885,9.03,69340.03
2025-03-31 06:23:02.491526,9.11,9.180286939982556,9.050438062561513,9.11,48846.91
2025-03-31 06:38:02.491526,9.28,9.313926392189485,9.237505257318396,9.28,24811.25
2025-03-31 06:53:02.491526,9.3,9.37159992123405,9.26627897726662,9.3,18576.84
2025-03-31 07:08:02.491526,9.4,9.465907701203458,9.321768756797928,9.4,28319.99
2025-03-31 07:23:02.491526,9.26,9.306197396870727,9.241954829593158,9.26,19418.68
2025-03-31 07:38:02.491526,9.38,9.419619949693399,9.342630992527793,9.38,57723.87
2025-03-31 07:53:02.491526,9.39,9.475731273720765,9.346502175440222,9.39,11732.75
2025-03-31 08:08:02.491526,9.31,9.389647290741227,9.291774631521527,9.31,33440.98
2025-03-31 08:23:02.491526,9.27,9.287131398324558,9.19494296606499,9.27,12528.77
2025-03-31 08:38:02.491526,9.32,9.375082700380064,9.282450833328125,9.32,26343.21
2025-03-31 08:53:02.491526,9.32,9.398882262612043,9.266941931112017,9.32,33367.85
2025-03-31 09:08:02.491526,9.45,9.468689336300042,9.430673454948964,9.45,47716.73
2025-03-31 09:23:02.491526,9.29,9.3438474870558,9.212314759441302,9.29,73372.56
2025-03-31 09:38:02.491526,9.31,9.398678718784613,9.298443048097587,9.31,18307.51
2025-03-31 09:53:02.491526,9.47,9.541737273482756,9.408363834381422,9.47,37731.67
2025-03-31 10:08:02.491526,9.58,9.663962625155332,9.513974546592685,9.58,41452.43
2025-03-31 10:23:02.491526,9.6,9.679173114595665,9.540902696263974,9.6,56433.1
2025-03-31 10:38:02.491526,9.7,9.786524420103744,9.684841029288934,9.7,31404.41
2025-03-31 10:53:02.491526,9.51,9.545760369155769,9.479222443101083,9.51,61862.4
2025-03-31 11:08:02.491526,9.66,9.688921552068805,9.612431177442561,9.66,40967.02
2025-03-31 11:23:02.491526,9.57,9.582995752417142,9.477934091742373,9.57,11814.57
2025-03-31 11:38:02.491526,9.73,9.812705594075206,9.715168534528864,9.73,31522.26
2025-03-31 11:53:02.491526,9.63,9.65530175226213,9.609719335953107,9.63,20719.68
2025-03-31 12:08:02.491526,9.44,9.477941925150915,9.374720714390891,9.44,77989.37
2025-03-31 12:23:02.491526,9.5,9.58270231265166,9.436507515899063,9.5,13661.45
2025-03-31 12:38:02.491526,9.46,9.538223262548943,9.378652488101352,9.46,72903.42
2025-03-31 12:53:02.491526,9.43,9.467043943395002,9.417910803539312,9.43,59344.58
2025-03-31 13:08:02.491526,9.6,9.618134357547559,9.557033977737813,9.6,23838.2
2025-03-31 13:23:02.491526,9.56,9.58410728287179,9.470949286836156,9.56,11912.94
2025-03-31 13:38:02.491526,9.6,9.618778781894513,9.545432507705836,9.6,27958.05
2025-03-31 13:53:02.491526,9.52,9.55965251303651,9.456695213647457,9.52,49828.77
2025-03-31 14:08:02.491526,9.4,9.488919852016458,9.342964659126494,9.4,30383.13
2025-03-31 14:23:02.491526,9.25,9.295058229428864,9.201997562280985,9.25,50093.69
2025-03-31 14:38:02.491526,9.24,9.282074699173535,9.202060406826725,9.24,48498.01
2025-03-31 14:53:02.491526,9.34,9.415465685275107,9.286647721693772,9.34,35372.02
2025-03-31 15:08:02.491526,9.38,9.404381377546398,9.338814928234166,9.38,69014.47
2025-03-31 15:23:02.491526,9.31,9.360537357412381,9.244159059771144,9.31,27254.79
2025-03-31 15:38:02.491526,9.31,9.398062103985742,9.282763217646323,9.31,34456.84
